1: np4PN/pp4PP/8/8/8/8/PP4pp/NP4pn w a7 -> a6
26: 2np4/2p2P2/2p2P1N/7P/8/2P3p1/1PP2p2/2N3pn b g8 -> g7
27: 2np4/2p2P2/2p2P1N/7P/8/2P3p1/1PP2pp1/2N4n w b7 -> b6
28: 2np4/2p2P2/2p2P1N/7P/8/1PP3p1/2P2pp1/2N4n b h8 -> f8
29: 2np4/2p2P2/2p2P1N/7P/8/1PP3p1/2P2pp1/2N2n2 w f3 -> f4
30: 2np4/2p2P2/2p4N/5P1P/8/1PP3p1/2P2pp1/2N2n2 b c3 -> d3
31: 2np4/2p2P2/3p3N/5P1P/8/1PP3p1/2P2pp1/2N2n2 w c6 -> c5
32: 2np4/2p2P2/3p3N/5P1P/2P5/1P4p1/2P2pp1/2N2n2 b c1 -> e1
33: 3pn3/2p2P2/3p3N/5P1P/2P5/1P4p1/2P2pp1/2N2n2 w c8 -> c6
34: 3pn3/2p2P2/3p3N/5P1P/2P5/1PN3p1/2P2pp1/5n2 b e1 -> e3
35: 3p4/2p2P2/3pn2N/5P1P/2P5/1PN3p1/2P2pp1/5n2 w b6 -> b5
36: 3p4/2p2P2/3pn2N/5P1P/1PP5/2N3p1/2P2pp1/5n2 b e3 -> g3
37: 3p4/2p2P2/3p2nN/5P1P/1PP5/2N3p1/2P2pp1/5n2 w b5 -> b4
38: 3p4/2p2P2/3p2nN/1P3P1P/2P5/2N3p1/2P2pp1/5n2 b g3 -> g5
39: 3p4/2p2P2/3p3N/1P3P1P/2P3n1/2N3p1/2P2pp1/5n2 w c5 -> b5
40: 3p4/2p2P2/3p3N/1P3P1P/1P4n1/2N3p1/2P2pp1/5n2 b g5 -> e5
41: 3p4/2p2P2/3p3N/1P3P1P/1P2n3/2N3p1/2P2pp1/5n2 w b5 -> c5
42: 3p4/2p2P2/3p3N/1P3P1P/2P1n3/2N3p1/2P2pp1/5n2 b e5 -> b5xc5
43: 3p4/2p2P2/3p3N/1P3P1P/1n6/2N3p1/2P2pp1/5n2 w b4 -> b6xb5
44: 3p4/2p2P2/3p3N/5P1P/8/1PN3p1/2P2pp1/5n2 b f8 -> d8
45: 3p4/2p2P2/3p3N/5P1P/8/1PN3p1/2P2pp1/3n4 w h4 -> g4
46: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2pp1/3n4 b g7 -> g8
47: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2p2/3n2p1 w g4 -> g3
48: 3p4/2p2P2/3p2PN/5P2/8/1PN3p1/2P2p2/3n2p1 b g8 -> g7
49: 3p4/2p2P2/3p2PN/5P2/8/1PN3p1/2P2pp1/3n4 w g3 -> g4
50: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2pp1/3n4 b g7 -> g8
51: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2p2/3n2p1 w g4 -> g3
52: 3p4/2p2P2/3p2PN/5P2/8/1PN3p1/2P2p2/3n2p1 b g8 -> g7
53: 3p4/2p2P2/3p2PN/5P2/8/1PN3p1/2P2pp1/3n4 w g3 -> g4
54: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2pp1/3n4 b g7 -> g8
55: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2p2/3n2p1 w g4 -> h4
56: 3p4/2p2P2/3p3N/5P1P/8/1PN3p1/2P2p2/3n2p1 b g8 -> g7
57: 3p4/2p2P2/3p3N/5P1P/8/1PN3p1/2P2pp1/3n4 w h4 -> g4
58: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2pp1/3n4 b g7 -> g8
59: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2p2/3n2p1 w g4 -> h4
60: 3p4/2p2P2/3p3N/5P1P/8/1PN3p1/2P2p2/3n2p1 b g8 -> g7
61: 3p4/2p2P2/3p3N/5P1P/8/1PN3p1/2P2pp1/3n4 w h4 -> g4
62: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2pp1/3n4 b g7 -> g8
63: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2p2/3n2p1 w g4 -> h4
64: 3p4/2p2P2/3p3N/5P1P/8/1PN3p1/2P2p2/3n2p1 b g8 -> g7
65: 3p4/2p2P2/3p3N/5P1P/8/1PN3p1/2P2pp1/3n4 w h4 -> g4
66: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2pp1/3n4 b g7 -> g8
67: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2p2/3n2p1 w g4 -> h4
68: 3p4/2p2P2/3p3N/5P1P/8/1PN3p1/2P2p2/3n2p1 b g8 -> g7
69: 3p4/2p2P2/3p3N/5P1P/8/1PN3p1/2P2pp1/3n4 w h4 -> g4
70: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2pp1/3n4 b g7 -> g8
71: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2p2/3n2p1 w g4 -> g3
72: 3p4/2p2P2/3p2PN/5P2/8/1PN3p1/2P2p2/3n2p1 b g8 -> g7
73: 3p4/2p2P2/3p2PN/5P2/8/1PN3p1/2P2pp1/3n4 w g3 -> g4
74: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2pp1/3n4 b g7 -> g8
75: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2p2/3n2p1 w g4 -> h4
76: 3p4/2p2P2/3p3N/5P1P/8/1PN3p1/2P2p2/3n2p1 b g8 -> g7
77: 3p4/2p2P2/3p3N/5P1P/8/1PN3p1/2P2pp1/3n4 w h4 -> g4
78: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2pp1/3n4 b g7 -> g8
79: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2p2/3n2p1 w g4 -> h4
80: 3p4/2p2P2/3p3N/5P1P/8/1PN3p1/2P2p2/3n2p1 b g8 -> g7
81: 3p4/2p2P2/3p3N/5P1P/8/1PN3p1/2P2pp1/3n4 w h4 -> g4
82: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2pp1/3n4 b g7 -> g8
83: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2p2/3n2p1 w g4 -> h4
84: 3p4/2p2P2/3p3N/5P1P/8/1PN3p1/2P2p2/3n2p1 b g8 -> g7
85: 3p4/2p2P2/3p3N/5P1P/8/1PN3p1/2P2pp1/3n4 w h4 -> g4
86: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2pp1/3n4 b g7 -> g8
87: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2p2/3n2p1 w g4 -> g3
88: 3p4/2p2P2/3p2PN/5P2/8/1PN3p1/2P2p2/3n2p1 b g8 -> g7
89: 3p4/2p2P2/3p2PN/5P2/8/1PN3p1/2P2pp1/3n4 w g3 -> g4
90: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2pp1/3n4 b d8 -> f8
91: 3p4/2p2P2/3p3N/5PP1/8/1PN3p1/2P2pp1/5n2 w g4 -> g5
92: 3p4/2p2P2/3p3N/5P2/6P1/1PN3p1/2P2pp1/5n2 b g6 -> g4xg5
93: 3p4/2p2P2/3p3N/5Pp1/8/1PN5/2P2pp1/5n2 w f4 -> h4xg4
94: 3p4/2p2P2/3p3N/7P/8/1PN5/2P2pp1/5n2 b g7 -> g6
95: 3p4/2p2P2/3p3N/7P/8/1PN3p1/2P2p2/5n2 w h3 -> h5
96: 3p4/2p2P2/3p4/7P/7N/1PN3p1/2P2p2/5n2 b f8 -> f6
97: 3p4/2p2P2/3p4/7P/7N/1PN2np1/2P2p2/8 w h5 -> h3
98: 3p4/2p2P2/3p3N/7P/8/1PN2np1/2P2p2/8 b f6 -> f8
99: 3p4/2p2P2/3p3N/7P/8/1PN3p1/2P2p2/5n2 w h3 -> h5
100: 3p4/2p2P2/3p4/7P/7N/1PN3p1/2P2p2/5n2 b f8 -> f6
101: 3p4/2p2P2/3p4/7P/7N/1PN2np1/2P2p2/8 w h5 -> h3
102: 3p4/2p2P2/3p3N/7P/8/1PN2np1/2P2p2/8 b f6 -> f8
103: 3p4/2p2P2/3p3N/7P/8/1PN3p1/2P2p2/5n2 w h3 -> h5
104: 3p4/2p2P2/3p4/7P/7N/1PN3p1/2P2p2/5n2 b f8 -> f6
105: 3p4/2p2P2/3p4/7P/7N/1PN2np1/2P2p2/8 w h5 -> h3
106: 3p4/2p2P2/3p3N/7P/8/1PN2np1/2P2p2/8 b f6 -> f8
107: 3p4/2p2P2/3p3N/7P/8/1PN3p1/2P2p2/5n2 w h3 -> h5
108: 3p4/2p2P2/3p4/7P/7N/1PN3p1/2P2p2/5n2 b f8 -> f6
109: 3p4/2p2P2/3p4/7P/7N/1PN2np1/2P2p2/8 w h5 -> h3
110: 3p4/2p2P2/3p3N/7P/8/1PN2np1/2P2p2/8 b f6 -> f8
111: 3p4/2p2P2/3p3N/7P/8/1PN3p1/2P2p2/5n2 w h3 -> h5
112: 3p4/2p2P2/3p4/7P/7N/1PN3p1/2P2p2/5n2 b f8 -> f6
113: 3p4/2p2P2/3p4/7P/7N/1PN2np1/2P2p2/8 w h5 -> h3
114: 3p4/2p2P2/3p3N/7P/8/1PN2np1/2P2p2/8 b f6 -> f8
115: 3p4/2p2P2/3p3N/7P/8/1PN3p1/2P2p2/5n2 w h3 -> h5
116: 3p4/2p2P2/3p4/7P/7N/1PN3p1/2P2p2/5n2 b f8 -> f6
117: 3p4/2p2P2/3p4/7P/7N/1PN2np1/2P2p2/8 w h5 -> h3
118: 3p4/2p2P2/3p3N/7P/8/1PN2np1/2P2p2/8 b f6 -> f8
119: 3p4/2p2P2/3p3N/7P/8/1PN3p1/2P2p2/5n2 w h3 -> h5
120: 3p4/2p2P2/3p4/7P/7N/1PN3p1/2P2p2/5n2 b f8 -> f6
121: 3p4/2p2P2/3p4/7P/7N/1PN2np1/2P2p2/8 w h5 -> h3
122: 3p4/2p2P2/3p3N/7P/8/1PN2np1/2P2p2/8 b f6 -> f8
123: 3p4/2p2P2/3p3N/7P/8/1PN3p1/2P2p2/5n2 w h3 -> h5
124: 3p4/2p2P2/3p4/7P/7N/1PN3p1/2P2p2/5n2 b f8 -> f6
125: 3p4/2p2P2/3p4/7P/7N/1PN2np1/2P2p2/8 w h5 -> h3
126: 3p4/2p2P2/3p3N/7P/8/1PN2np1/2P2p2/8 b f6 -> f8
127: 3p4/2p2P2/3p3N/7P/8/1PN3p1/2P2p2/5n2 w h3 -> h5
128: 3p4/2p2P2/3p4/7P/7N/1PN3p1/2P2p2/5n2 b f8 -> f6
129: 3p4/2p2P2/3p4/7P/7N/1PN2np1/2P2p2/8 w h5 -> h3
130: 3p4/2p2P2/3p3N/7P/8/1PN2np1/2P2p2/8 b f6 -> f8
131: 3p4/2p2P2/3p3N/7P/8/1PN3p1/2P2p2/5n2 w h3 -> h5
132: 3p4/2p2P2/3p4/7P/7N/1PN3p1/2P2p2/5n2 b f8 -> f6
133: 3p4/2p2P2/3p4/7P/7N/1PN2np1/2P2p2/8 w h5 -> h3
134: 3p4/2p2P2/3p3N/7P/8/1PN2np1/2P2p2/8 b f6 -> f8
135: 3p4/2p2P2/3p3N/7P/8/1PN3p1/2P2p2/5n2 w h3 -> h5
136: 3p4/2p2P2/3p4/7P/7N/1PN3p1/2P2p2/5n2 b f8 -> f6
137: 3p4/2p2P2/3p4/7P/7N/1PN2np1/2P2p2/8 w h5 -> h3
138: 3p4/2p2P2/3p3N/7P/8/1PN2np1/2P2p2/8 b f6 -> f8
139: 3p4/2p2P2/3p3N/7P/8/1PN3p1/2P2p2/5n2 w h3 -> h5
140: 3p4/2p2P2/3p4/7P/7N/1PN3p1/2P2p2/5n2 b f7 -> g7
141: 3p4/2p2P2/3p4/7P/7N/1PN3p1/2P3p1/5n2 w h5 -> f5
142: 3p4/2p2P2/3p4/7P/5N2/1PN3p1/2P3p1/5n2 b d3 -> d2
143: 3p4/2pp1P2/8/7P/5N2/1PN3p1/2P3p1/5n2 w f2 -> g2
Stalemate
